baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000058.6	1298.35348894806	-0.549754866219583	0.148190291165161	-3.70979004020494	0.000207431200055109	0.000797519420785494
ENSMUSG00000025340.14	838.542062288557	0.386485042215351	0.10418519082854	3.70959672043409	0.000207589643405689	0.000797976017893633
ENSMUSG00000020952.10	1273.76367702513	-0.400314600786979	0.107920524953956	-3.70934630792218	0.00020779504850185	0.000798612927231497
ENSMUSG00000048040.8	306.653052419512	-0.66492141954465	0.179267320413033	-3.70910558607484	0.000207992684609718	0.000799219740518291
ENSMUSG00000103067.1	4.1358247250555	5.47645311722596	1.4765875145394	3.70885779765939	0.000208196306863899	0.000799849319529858
ENSMUSG00000030850.17	942.24722476701	-0.423130817024475	0.114093496871882	-3.70863220626517	0.00020838185133344	0.000800409219983346
ENSMUSG00000031616.7	298.610172724016	-0.549111026794157	0.148084658723011	-3.70808854562888	0.000208829639808164	0.000801976011700262
ENSMUSG00000050079.10	687.991181687296	-0.404582312505652	0.109113040748199	-3.70791895937819	0.000208969505088835	0.000802359902296408
ENSMUSG00000062488.9	18.0508684581382	-1.82165851913903	0.491345382912761	-3.70749086587524	0.000209322964196668	0.000803563605205538
ENSMUSG00000035049.4	570.151432914477	0.511860698024517	0.138085409462913	3.70684129493053	0.000209860360617714	0.000805319109026907
ENSMUSG00000073538.10	3.99033432444251	5.44651482839955	1.46929663308391	3.70688580220037	0.000209823498006673	0.000805319109026907
ENSMUSG00000043391.10	550.63364953626	-0.495833678744368	0.133777726660193	-3.70639934705893	0.000210226728827585	0.000806571086293663
ENSMUSG00000021171.8	3187.68262824172	-0.412503810970692	0.11131769071837	-3.70564470308957	0.000210853706341871	0.000808822267669277
ENSMUSG00000018882.12	822.614087476699	0.40523962934463	0.109396479557217	3.70432056849399	0.000211958077186	0.000812903493430496
ENSMUSG00000035963.8	6.12629633942642	5.07019338764229	1.36889252954651	3.70386518898015	0.000212339131978354	0.000814209623535609
ENSMUSG00000033222.16	601.593325552208	0.429665400411919	0.116008843666618	3.70372970569964	0.000212452626482287	0.00081448949729377
ENSMUSG00000024413.14	1155.77417143963	-0.381793705446564	0.103091020092485	-3.70346229093523	0.000212676807352574	0.00081519352692443
ENSMUSG00000061603.8	61.2802236358078	-0.997128565092487	0.269254579211868	-3.70329287624808	0.000212818947092498	0.000815582883197247
ENSMUSG00000048109.10	385.027549952032	0.458677375167503	0.123875407911312	3.7027315017674	0.000213290580810721	0.000817234565347176
ENSMUSG00000063172.13	249.166789263265	-0.533020752043565	0.143975798817096	-3.70215519846292	0.000213775777723452	0.000818937576388489
ENSMUSG00000030753.15	1750.72204735374	-0.376445283295598	0.101717771347567	-3.70088017372397	0.000214852922460218	0.000822594502360346
ENSMUSG00000037013.17	1689.23523676441	0.365522521202946	0.0987641882659068	3.70096213638525	0.000214783527168311	0.000822594502360346
ENSMUSG00000047905.10	379.77243724205	0.510263868202991	0.137876363110704	3.70087995281169	0.000214853109528374	0.000822594502360346
ENSMUSG00000020462.14	744.093839217873	-0.534767717923231	0.144499462593627	-3.70082842056753	0.000214896751126634	0.00082260496319329
ENSMUSG00000033014.12	1229.40901075931	0.374966652669236	0.101341433754076	3.70003303465355	0.000215571403731733	0.000825030412302569
ENSMUSG00000038024.17	1163.94141833801	0.379921184924521	0.102717128920886	3.69871304733546	0.000216695418092758	0.000829174399050273
ENSMUSG00000022858.16	1294.74145414205	0.445100256691883	0.120362382519941	3.69800138027463	0.000217303707850867	0.000831343789472078
ENSMUSG00000021731.10	535.145051060265	0.502258830756372	0.135831172050765	3.69766985864379	0.000217587619447144	0.000832271609633474
ENSMUSG00000015932.8	8534.90182265487	-0.415796973998032	0.11246157101631	-3.69723604463724	0.000217959659213299	0.000833536102598139
ENSMUSG00000005364.11	8.37324005632799	4.56727478652079	1.23540640218364	3.69698163976479	0.000218178115088275	0.000834212880432597
ENSMUSG00000020038.10	190.718327510463	0.606783146688453	0.164133842659744	3.69688016106672	0.000218265311553682	0.000834387620669476
ENSMUSG00000044629.5	103.865279292575	-0.761957672621288	0.206176771894144	-3.69565235511833	0.000219322910708638	0.000838271258036362
ENSMUSG00000002996.17	767.973557589232	-0.372099982796901	0.100697216787806	-3.69523602207407	0.000219682619815868	0.000839486529695453
ENSMUSG00000034883.9	29.0530770158604	1.47865739464823	0.400297531244117	3.69389586304114	0.000220844273301984	0.000843765275993975
ENSMUSG00000034303.8	44.3548927690873	1.25731297160086	0.340543480208361	3.69207764844469	0.000222429528031092	0.000849660514750986
ENSMUSG00000025255.18	1798.70857583592	-0.470432122335103	0.127482244750694	-3.6901775871227	0.000224097553278875	0.00085586962988255
ENSMUSG00000048581.12	133.136031069303	-0.760104109716315	0.206000543631167	-3.68981603794814	0.000224416276735076	0.000856924134559229
ENSMUSG00000022867.11	901.431946223486	-0.410449926515776	0.111244319892741	-3.68962592347657	0.000224584042686247	0.000857112531015075
ENSMUSG00000050088.9	874.685362865946	-0.456322748958235	0.123677598272413	-3.68961521999428	0.000224593491442134	0.000857112531015075
ENSMUSG00000059263.9	3573.09261816999	-0.39290027251439	0.106487631252772	-3.68963294508594	0.000224577844394735	0.000857112531015075
ENSMUSG00000114053.1	28.0096791238464	-1.43274526813489	0.38833557720636	-3.68945147504096	0.000224738087758372	0.000857501606953577
ENSMUSG00000028461.12	262.885644753906	-0.547988685721767	0.148535731033244	-3.68927181298296	0.000224896840340629	0.000857944539094929
ENSMUSG00000029616.9	1508.47192900802	-0.383542091516815	0.103965035218354	-3.68914501602655	0.000225008943735128	0.000858209377963952
ENSMUSG00000032215.15	402.966047915625	0.506487121322178	0.13732474263592	3.68824373234031	0.000225807297110013	0.000861091054482865
ENSMUSG00000029727.7	22.8914489251848	1.66123787777351	0.450424092094438	3.68816390359779	0.000225878137112622	0.000861197872783579
ENSMUSG00000089953.3	6.13058720359709	5.06959721924161	1.37474202827779	3.68767166127346	0.000226315413907696	0.000862701486797337
ENSMUSG00000016179.11	8.55648287249873	4.02246429001772	1.09090299128262	3.68727954929186	0.000226664309705367	0.000863867691348659
ENSMUSG00000009628.14	61.3513154073085	-1.06043954527304	0.287605244588729	-3.68713563199953	0.000226792491920154	0.000864192425152634
ENSMUSG00000079481.11	188.60242958213	0.623170929806523	0.16912294535098	3.68472136358116	0.000228952968522229	0.000872259623161231
ENSMUSG00000011632.7	3.92872035521717	5.42938047388157	1.47356969931978	3.68450876561038	0.00022914414037648	0.000872822575239678
ENSMUSG00000030811.14	669.323150710416	0.559014547102486	0.151782264247134	3.68300308257552	0.00023050237107878	0.000877829863191685
ENSMUSG00000027676.11	60.1534611429935	-1.02080741554848	0.277183089770845	-3.6827910980876	0.000230694201462355	0.000878394054725436
ENSMUSG00000000568.15	2063.23363470394	0.499535555394516	0.135663182217572	3.68217483350329	0.000231252726875357	0.000880187361728123
ENSMUSG00000021610.8	2571.26183302877	-0.305549801886923	0.0829797326413203	-3.68222205785673	0.000231209882218077	0.000880187361728123
ENSMUSG00000060152.14	203.162307032354	0.597651779161818	0.162334401984969	3.68160890023271	0.000231766754191863	0.000881976891235804
ENSMUSG00000055897.13	434.48267437258	-0.448975929134198	0.121953675028539	-3.68152849046273	0.000231839875921852	0.000882088216657824
ENSMUSG00000019944.14	199.631615836783	-0.573454875061162	0.155799226199508	-3.68072993075606	0.000232567233248773	0.000884688219100706
ENSMUSG00000015027.11	300.661395215914	-0.515429400619443	0.140043692801987	-3.68048992644194	0.000232786256114015	0.000885353894068584
ENSMUSG00000029661.16	108585.901582611	-0.443847560830663	0.1206581116414	-3.67855550524271	0.00023455864862156	0.000891926116959595
ENSMUSG00000022214.15	509.761971766	-0.447808181611461	0.121750590068985	-3.67807812149189	0.000234997990304801	0.000893427791463213
ENSMUSG00000063564.13	86.3332060105062	-0.981234979139973	0.266822393918366	-3.67748360521861	0.00023554621002737	0.000895342758266607
ENSMUSG00000049439.13	1047.8874213057	-0.4551719448578	0.12384400037467	-3.67536532638442	0.000237509303886513	0.000902634111236061
ENSMUSG00000034586.14	82.1802827451049	-0.838208507818395	0.22807107364014	-3.67520744494304	0.000237656231980611	0.000903021827790273
ENSMUSG00000020893.17	861.584005445458	-0.544105852311206	0.148055334510632	-3.67501687196643	0.00023783369716709	0.000903525407639496
ENSMUSG00000040564.14	3.9127674140097	5.41293059242041	1.47302087238493	3.67471411566387	0.000238115885296825	0.000904426562438338
ENSMUSG00000106904.1	22.7248055393842	1.64751599656431	0.448421764780213	3.67403218568531	0.000238752638487801	0.000906673853581246
ENSMUSG00000022971.18	369.31742300942	-0.555071402567499	0.151095270000473	-3.67365174678042	0.00023910856781938	0.000907854056214518
ENSMUSG00000097572.2	46.2410356794035	-1.08672031595917	0.295852215653913	-3.67318633581034	0.000239544671988368	0.000909338165818786
ENSMUSG00000086962.4	9.56998661587328	2.85039325701441	0.776140053375157	3.67252436544031	0.000240166243978888	0.000911525638717907
ENSMUSG00000027940.18	3414.05952229619	0.305499980044408	0.083232945046154	3.67042136830558	0.000242150954864957	0.000918884959506427
ENSMUSG00000025500.12	41.3753238158813	1.20862729614993	0.329309028237207	3.67019180318169	0.000242368536799578	0.000919537082635079
ENSMUSG00000021190.14	1493.99195468833	-0.389039403627375	0.106019624795106	-3.66950368273076	0.00024302183706016	0.000921750147473504
ENSMUSG00000030884.12	1952.77433391956	0.364844822660394	0.0994268225248602	3.6694808643731	0.000243043529038419	0.000921750147473504
ENSMUSG00000021116.10	2489.96680585868	0.565006907776675	0.153977805654602	3.66940485594449	0.000243115798576537	0.00092185036352574
ENSMUSG00000024084.8	71.048616732228	-1.02553593425274	0.279541103387828	-3.66864093267152	0.000243843264448061	0.000924434457300455
ENSMUSG00000003477.5	9.09177414003462	3.03823182922857	0.828175474318306	3.66858464594044	0.000243896945648431	0.00092446367259164
ENSMUSG00000010517.7	1410.69642470277	0.481959847601676	0.131392761399767	3.66808523138727	0.000244373727934518	0.00092609629123771
ENSMUSG00000024900.5	1575.00897590304	-0.336134062573791	0.0916610303763923	-3.66714252712965	0.000245276094851147	0.000929340816895959
ENSMUSG00000117486.1	8.17774380072346	3.48314979773478	0.949868103482208	3.66698258944119	0.000245429498753653	0.00092974686528607
ENSMUSG00000046152.16	274.250166308903	-0.529536492546747	0.14441449663065	-3.66678210914708	0.00024562191612534	0.000930300525418787
ENSMUSG00000042787.15	172.196527662032	0.667015565172098	0.181914067324957	3.66665192516747	0.000245746940131842	0.000930598770653685
ENSMUSG00000054843.9	1030.04565761443	-0.434098735105724	0.118399662068943	-3.66638491630956	0.000246003552623398	0.000931395111306963
ENSMUSG00000035203.16	1666.45695739216	0.438617490273593	0.119651392329442	3.66579512143015	0.000246571274081546	0.000933368821391517
ENSMUSG00000051427.14	423.876977832683	-0.528089783266223	0.144075291736476	-3.66537368692015	0.000246977688712922	0.000934731293927994
ENSMUSG00000010051.15	156.954352617593	-0.667048505449603	0.182037472725268	-3.66434721084222	0.0002479702118745	0.000938311068944757
ENSMUSG00000071658.5	17.1305650177591	2.14662418625665	0.585876620950989	3.66395263011566	0.000248352735507317	0.000939581713185538
ENSMUSG00000019838.11	97.9555264081553	0.841209194081913	0.229599788599773	3.66380648349928	0.000248494556773164	0.00093994141226388
ENSMUSG00000032883.15	684.331959412678	0.558077213104953	0.152327509146485	3.66366663665641	0.000248630335830991	0.000940278125425909
ENSMUSG00000024885.9	68.0615347392731	-1.05652665980408	0.288408751917623	-3.66329611282341	0.000248990418584225	0.000941462831307181
ENSMUSG00000010277.7	4516.41361809205	0.290656235225323	0.0793515864541037	3.66289129447256	0.00024938438856692	0.000942775199342662
ENSMUSG00000059588.13	120.729219806839	-0.78170254151563	0.213447328392511	-3.66227372065369	0.000249986539068908	0.000944873933758948
ENSMUSG00000003865.16	1416.53839606761	0.357098445375033	0.0975106436055665	3.66214837858631	0.000250108917187853	0.000945158824809874
ENSMUSG00000107215.1	21.8481307798258	-1.78620336291668	0.487820099619496	-3.66160263652509	0.000250642409367838	0.00094699691235785
ENSMUSG00000034024.8	7565.36670789827	0.342389191020062	0.0935274451272712	3.66084191174198	0.000251387839638337	0.000949634920054045
ENSMUSG00000070923.4	2024.94912038053	-0.431318342236603	0.117829343299209	-3.66053421125619	0.000251689943930052	0.000950597556826725
ENSMUSG00000066258.13	59.945898790668	-0.994908559276147	0.271831298503334	-3.66002209735957	0.000252193498976102	0.000952320540358959
ENSMUSG00000019734.16	93.8746897847002	0.815674551667634	0.222898971030412	3.65939128340052	0.000252815069007581	0.000954488435524681
ENSMUSG00000031860.17	55.4920956125779	1.07188382341995	0.292947411822301	3.6589632820178	0.000253237616248753	0.000955904258969389
ENSMUSG00000030614.8	374.525150340924	-0.483199506106222	0.132067543344421	-3.65873017601363	0.000253468030219712	0.000956594435371239
ENSMUSG00000001127.12	1469.45006271219	-0.380096104124852	0.103903377098961	-3.65816891363248	0.000254023617685943	0.000958511335040148
ENSMUSG00000024600.8	19.7409523605326	-2.17664965270913	0.595034669290466	-3.65802156587719	0.00025416966476385	0.000958882480125984
ENSMUSG00000042662.16	31.244447978947	-1.34068891355571	0.366533211300598	-3.65775562001173	0.000254433462394435	0.000959697629305439
ENSMUSG00000054469.14	1107.52179397146	-0.364904947127522	0.0997961077095825	-3.6565048026666	0.000255677623205643	0.0009642096112939
ENSMUSG00000032548.14	1472.00173910665	0.351428334411745	0.0961200140197972	3.65614110646471	0.000256040453105649	0.000965396855625049
ENSMUSG00000060512.7	18.4691380120087	-1.84046509791308	0.503424226505547	-3.65589298450817	0.00025628826104925	0.000966150047465001
ENSMUSG00000058672.7	1029.47186410657	0.418823493822864	0.114564552319616	3.6557860642131	0.000256395115354053	0.000966371692509708
ENSMUSG00000081343.1	3.96378099810953	5.45021764552464	1.49096636146092	3.65549336752591	0.000256687845148382	0.000967293701320026
ENSMUSG00000029016.13	364.839245957695	-0.490464910269424	0.134195477018438	-3.65485425564706	0.000257328118926749	0.000969524792089016
ENSMUSG00000027327.16	569.983150109502	0.504952327733495	0.138161205542808	3.65480545533486	0.000257377069447218	0.000969527559468837
ENSMUSG00000032327.14	15.2664924334571	2.14632190995254	0.587376847510871	3.65407986209879	0.00025810592691931	0.00097209102425426
ENSMUSG00000030609.18	1731.49177059038	-0.370284035216241	0.101351465334335	-3.65346503866283	0.000258725030560456	0.000974240246162855
ENSMUSG00000029594.12	465.275881353502	0.444927523846611	0.121793853014211	3.6531197005049	0.000259073383278384	0.000975369329893605
ENSMUSG00000015709.9	565.108742284484	-0.483006897192715	0.132226998564466	-3.6528613856211	0.00025933424052957	0.000976168646306363
ENSMUSG00000028367.5	2953.84497903732	0.352988804739174	0.0966430376482042	3.65250113540624	0.000259698447617565	0.000977356613268577
ENSMUSG00000039233.12	493.733825402167	-0.478265089492732	0.130947707578955	-3.6523364809908	0.000259865070186883	0.000977800679513069
ENSMUSG00000048148.18	10.2025635239056	2.94710752873102	0.807034881830941	3.65177217872522	0.000260436878441361	0.000979768896482485
ENSMUSG00000022686.14	48.0378541983238	-1.16973690558609	0.320428993532054	-3.65053390672364	0.000261695758274273	0.000984320671039857
ENSMUSG00000026961.6	6.1869075351621	5.09687076772733	1.39646123052624	3.64984766945993	0.00026239587089357	0.000986769435557867
ENSMUSG00000020000.7	249.655813975635	0.575500180731514	0.157721041992302	3.64884845713614	0.000263418427336821	0.000990429644145251
ENSMUSG00000000938.11	409.918489381522	-0.485923750866525	0.133177445133711	-3.64869404409024	0.000263576780737284	0.000990839765762818
ENSMUSG00000028671.16	475.136959471952	0.565935360855117	0.155117816765595	3.64842268061526	0.000263855285193686	0.000991701322369092
ENSMUSG00000031533.4	287.662928384576	0.522072492988158	0.143101543960486	3.64826596931977	0.000264016246018695	0.00099212085123228
ENSMUSG00000047798.15	3.95098281737948	5.42497800592369	1.4871918181183	3.64779979275824	0.000264495608250646	0.000993736489294469
ENSMUSG00000028069.16	362.027804710818	0.511130511605256	0.140139006766004	3.64731079091142	0.000264999318152925	0.000995257058165673
ENSMUSG00000039887.11	306.496067612714	-0.580160633767837	0.159065085793877	-3.64731600823848	0.000264993939157551	0.000995257058165673
ENSMUSG00000117743.1	36.0155317422628	1.28199918209199	0.351617682394284	3.64600316276024	0.000266350697992294	0.00100014562749375
ENSMUSG00000039159.16	1627.06789780428	-0.372354803906355	0.102145958157382	-3.64532097621176	0.000267058271381283	0.00100261533251211
ENSMUSG00000039179.13	3.9435371927314	5.43513512664462	1.49106323169361	3.64514060243519	0.000267245651902791	0.00100313152295339
ENSMUSG00000034205.16	3020.50335892441	-0.371682649094816	0.101979516290938	-3.6446794671436	0.000267725260778009	0.0010047442224196
ENSMUSG00000049106.7	1052.21555421785	-0.366541370148915	0.100572705033858	-3.64454123040159	0.000267869192549187	0.0010050967948832
ENSMUSG00000021156.17	1380.51600994641	-0.33800358276001	0.0927554403444376	-3.64402973566692	0.000268402390641624	0.00100690956548914
ENSMUSG00000024312.10	620.490218087589	0.48147422936545	0.132133793658524	3.64383868830508	0.00026860179945169	0.00100746968538977
ENSMUSG00000018446.8	2080.66309661806	0.41139652762677	0.112904585766456	3.6437539257949	0.000268690316176458	0.00100761374070798
ENSMUSG00000026471.14	252.682947930129	-0.521334955831252	0.143184097675358	-3.64101156689396	0.000271568933830238	0.00101821892997547
ENSMUSG00000031197.11	1102.05086969473	0.527303973891084	0.14486357470662	3.64000387922905	0.000272633933478968	0.00102202146427947
ENSMUSG00000021056.8	3.94038243225398	5.44440917010152	1.49592454879341	3.63949450157288	0.00027317377017161	0.00102385427224804
ENSMUSG00000026696.15	625.8138423598	-0.548974370861336	0.150873811594921	-3.63863260998053	0.000274089482280446	0.00102709491421826
ENSMUSG00000085830.1	5.85651630845147	5.00107031680572	1.37506769599137	3.63696298835683	0.000275871552907031	0.0010335802470383
ENSMUSG00000020105.9	930.475488139774	-0.430855988247495	0.118475656908323	-3.63666258108104	0.000276193343015734	0.00103459309637861
ENSMUSG00000020034.7	288.231894763562	-0.541272558384328	0.148857649701433	-3.63617563134962	0.000276715700916158	0.00103616374562795
ENSMUSG00000038578.15	33.7901629183529	1.28749888199918	0.35407980250189	3.63618278394262	0.000276708021532748	0.00103616374562795
ENSMUSG00000040711.8	3614.31606817282	0.30937574594169	0.0850941940357914	3.63568571801225	0.000277242172114442	0.00103794183520335
ENSMUSG00000027133.3	511.557911465006	0.477441377410792	0.131361311238281	3.63456616647761	0.000278448791370509	0.00104226513344717
ENSMUSG00000024913.16	1541.61884117273	0.489272952204524	0.134629462309455	3.6342190172304	0.000278823936898935	0.00104347510202192
ENSMUSG00000028124.15	850.721002685337	-0.434388202903566	0.119542686418378	-3.63374971667682	0.000279331837748798	0.00104518135345233
ENSMUSG00000085666.3	45.5033600320044	1.10840087729851	0.305056496860106	3.63342819676711	0.000279680303201905	0.00104629051847142
ENSMUSG00000035674.13	690.449859386013	-0.434778111671934	0.119667990460803	-3.63320308127297	0.000279924527306081	0.00104700937408309
ENSMUSG00000029920.9	939.528345180067	0.375845335407292	0.10349025752333	3.6316977501246	0.000281562779556509	0.00105262404291888
ENSMUSG00000038805.10	3.7938303397297	5.37730660793629	1.48066661700344	3.63167950582882	0.000281582689818015	0.00105262404291888
ENSMUSG00000086166.1	3.7938303397297	5.37730660793629	1.48066661700344	3.63167950582882	0.000281582689818015	0.00105262404291888
ENSMUSG00000115759.1	7.57348093882188	-3.79002585853274	1.04367679713647	-3.63141718674919	0.000281869108278356	0.00105349889019724
ENSMUSG00000022841.15	2095.70596882	-0.325045331819663	0.0895426527248832	-3.63006145036102	0.000283353753189032	0.00105885100708512
ENSMUSG00000001891.16	2296.97253024148	-0.507750599668391	0.139896622935151	-3.62947002590448	0.000284003705119561	0.00106108259058791
ENSMUSG00000079316.10	749.027911095222	-0.40460749983653	0.111497400327959	-3.62885142296067	0.000284685019576757	0.0010634304985416
ENSMUSG00000057363.12	825.456995866509	-0.396723558697652	0.109339079726412	-3.62837843239886	0.000285206992819506	0.00106518243157776
ENSMUSG00000029156.11	508.404919292953	-0.517144837252967	0.142553822101115	-3.62771639252262	0.00028593909926817	0.00106771836733228
ENSMUSG00000021733.11	1459.31714918383	0.411311431692613	0.113408326362467	3.626818637443	0.000286934680593609	0.00107123701399486
ENSMUSG00000038648.5	1865.81702795137	-0.339092062721865	0.0934999365267236	-3.6266555392254	0.000287115899470843	0.00107171459189896
ENSMUSG00000022967.13	1304.90486621179	-0.35004705791721	0.0965446608261875	-3.62575263014711	0.000288121065657814	0.0010752669614416
ENSMUSG00000053693.16	12.4136819991014	2.38800094784241	0.658695126249838	3.62535086822041	0.000288569387313416	0.00107674025609541
ENSMUSG00000027233.4	3.80127596437778	5.36580218361667	1.48012901480978	3.62522599714476	0.000288708862628732	0.00107706081813331
ENSMUSG00000020641.16	20.3134933715048	1.95906857605672	0.540572453817385	3.62406290261792	0.0002900110234635	0.0010817179854951
ENSMUSG00000032498.9	412.942140448511	0.469817473457128	0.129695690417932	3.62246017537811	0.000291814398334031	0.00108824256708099
ENSMUSG00000031736.11	105.130937567258	-0.743162121916358	0.20517535748707	-3.62208274433343	0.000292240605964394	0.00108962991001892
ENSMUSG00000031781.14	768.565332271458	0.428646646834683	0.118354329567443	3.62172341646718	0.000292646912658158	0.00109094255093256
ENSMUSG00000046179.17	184.590798524555	0.586548096164716	0.162008621961907	3.62047457142517	0.000294063151860579	0.00109601888000232
ENSMUSG00000026554.15	2210.38882187713	-0.299575362908119	0.0827490041109001	-3.62028964731259	0.000294273407931517	0.00109659927477519
ENSMUSG00000022801.13	507.022319309736	0.465664101830159	0.128641673882068	3.61985418704249	0.00029476907637531	0.00109783600439984
ENSMUSG00000073725.8	1003.72500107501	-0.386155506737493	0.106675894828759	-3.61989470402256	0.000294722924408688	0.00109783600439984
ENSMUSG00000097504.1	9.52659161357293	2.85485496893989	0.788656745883465	3.61989545368288	0.000294722070551516	0.00109783600439984
ENSMUSG00000031629.14	50.9356852575877	1.14066007911681	0.315181209487047	3.61906117745161	0.000295673739469345	0.00110083835412901
ENSMUSG00000099413.1	7.42015842914478	4.39516085933754	1.21445101235991	3.61905158347796	0.00029568470015172	0.00110083835412901
ENSMUSG00000036499.9	1303.95461526618	-0.446401598048707	0.123380958516329	-3.61807529635643	0.000296802056138544	0.00110479373284595
ENSMUSG00000036022.15	218.311474264678	0.61156063238393	0.169040283497171	3.61783960445243	0.000297072396390613	0.00110559536306171
ENSMUSG00000021646.9	245.637270908596	-0.578050406388342	0.159792142872728	-3.61751457860321	0.000297445581633267	0.00110677937740225
ENSMUSG00000108732.1	19.273312773313	-1.71083217017117	0.472943492650326	-3.61741348968319	0.000297561738483868	0.00110700674143083
ENSMUSG00000021725.9	674.177349019709	-0.381233563906345	0.105405164535148	-3.61683951244363	0.000298222076449478	0.00110925814155496
ENSMUSG00000044349.16	96.8783548402216	-0.788845981843885	0.218122726757281	-3.6165235671278	0.000298586144369577	0.00111040691529193
ENSMUSG00000072969.2	189.307569553882	-0.64862570946138	0.179361164012847	-3.61631077179518	0.000298831585764469	0.00111111418760206
ENSMUSG00000030741.15	935.18519666567	0.558760462330633	0.154543363829694	3.61555778575122	0.000299701609550121	0.00111414308834051
ENSMUSG00000045259.4	5.90331344016258	5.00812743927284	1.38556990640659	3.61448918319913	0.000300940379452078	0.00111854143253649
ENSMUSG00000037885.18	770.705896356203	0.377188004236879	0.104406342917033	3.6126924255609	0.00030303407356951	0.00112611516380257
ENSMUSG00000038740.9	722.991808964265	-0.50868060688195	0.14081835466965	-3.61231749991169	0.00030347267701059	0.00112753669425886
ENSMUSG00000000690.5	156.311604592225	-0.686975063590771	0.190184402945521	-3.6121524843841	0.000303665907301909	0.00112804619693826
ENSMUSG00000050370.5	63.8372585841969	-0.968569781578474	0.268152476974523	-3.61201131724208	0.000303831302987907	0.00112845213159971
ENSMUSG00000042244.4	7.14090793506859	4.34488260101769	1.20307299338832	3.61148710418709	0.000304446225386605	0.00113049489071282
ENSMUSG00000109005.1	143.410670607843	-0.687793121630603	0.190448092373611	-3.61144663124966	0.000304493750154198	0.00113049489071282
ENSMUSG00000027313.3	336.138588714918	-0.581894857555723	0.161141991298692	-3.61106905075492	0.000304937453490588	0.00113193323145445
ENSMUSG00000059897.5	251.238145519969	0.761800996961844	0.211060714066212	3.60939268272759	0.000306914712297392	0.00113906257565079
ENSMUSG00000017009.3	3994.3057881898	-0.299490185477206	0.0829808709335052	-3.60914729030979	0.000307205155393125	0.00113993010973334
ENSMUSG00000021779.17	84.458004773921	-0.949488306672685	0.263104392958575	-3.60878925659816	0.000307629380887273	0.00114129365145411
ENSMUSG00000026739.13	865.498364519448	-0.4635261638954	0.12845234628649	-3.60854571594659	0.00030791825971481	0.00114209756686848
ENSMUSG00000034310.8	7.06347435483937	4.35237961266628	1.206142873081	3.60851082388644	0.000307959668169928	0.00114209756686848
ENSMUSG00000049807.16	1870.38312662534	-0.442561072728176	0.122669634233428	-3.60774755296023	0.000308866792161925	0.00114525049913184
ENSMUSG00000005836.10	59.9187745242193	-0.986574052475562	0.273508782476158	-3.60710191293971	0.000309636068027254	0.00114789123449337
ENSMUSG00000038775.14	238.934874022282	-0.627957068852794	0.174156327168257	-3.60570918704613	0.000311301604541719	0.00115385302564514
ENSMUSG00000110545.1	283.695579591594	-0.607729493439079	0.168579980004902	-3.60499208400313	0.000312162443223354	0.00115683052125603
ENSMUSG00000059288.14	537.232863322478	0.488605156309222	0.135571674305891	3.60403571624247	0.000313313973118965	0.00116088398221414
ENSMUSG00000039917.10	320.437707957851	-0.491347403835598	0.136382042304457	-3.60272800973844	0.000314894975710767	0.00116652692918056
ENSMUSG00000039130.18	461.103869112642	0.423299394371141	0.117506378973166	3.60235246860775	0.000315350379243155	0.00116799878906269
ENSMUSG00000035266.16	181.155036965103	0.608916437122775	0.169058847608447	3.60180165508444	0.000316019443976403	0.00117026132218739
ENSMUSG00000047246.7	65.0730514759956	-0.935781945794869	0.259817461260338	-3.60168997593742	0.000316155260851817	0.00117054869917296
ENSMUSG00000029840.8	7048.58898820825	-0.406904143175409	0.113011306498227	-3.60056135783008	0.000317530882171189	0.00117542543790469
ENSMUSG00000020354.15	393.352336501334	-0.518016339276108	0.143878599227418	-3.60037102152572	0.000317763425852352	0.00117606975281412
ENSMUSG00000040138.7	19.9121211221421	1.71259697023366	0.475875715900633	3.59883245353765	0.000319649034911901	0.00118283084173878
ENSMUSG00000030525.8	19.5067208324785	-1.83169772702298	0.509008318564592	-3.59856147771491	0.000319982215163493	0.001183845884546
ENSMUSG00000024245.4	27.3407229048306	-1.53495309336473	0.426560785423924	-3.59843929825679	0.000320132548090008	0.00118418419370748
ENSMUSG00000025551.13	35.4056067864172	-1.40474574557862	0.390391465042003	-3.59830035071971	0.000320303593259361	0.00118459897981594
ENSMUSG00000036106.15	170.659861054157	0.759554394273695	0.211111308671379	3.59788586908925	0.000320814330705599	0.00118626968772126
ENSMUSG00000005566.14	4476.15034078515	0.426251961531912	0.118474683472687	3.5978316129469	0.000320881243244476	0.00118629895921308
ENSMUSG00000035726.8	1888.9870174227	0.467395025219315	0.129915449857529	3.59768623155969	0.000321060602328337	0.00118674385875334
ENSMUSG00000074218.3	15.5650741457865	2.0666175831571	0.574485685059699	3.59733521113297	0.0003214940481069	0.00118812760877294
ENSMUSG00000035310.15	406.797054108677	0.528603280065481	0.146951067032256	3.59713808644515	0.000321737701002522	0.00118880957217176
ENSMUSG00000036879.15	922.951481317916	-0.394041704782737	0.109559115160905	-3.59661269812213	0.00032238794353612	0.00119099334349151
ENSMUSG00000060261.15	3129.87306211476	-0.288886858328977	0.0803286426826593	-3.59631195898869	0.000322760704196914	0.00119215140337832
ENSMUSG00000066129.15	7.35979812316287	3.77517031949169	1.0501957512666	3.59473013953696	0.000324727990532051	0.00119919750846988
